jour,temp_high,temp_avg,temp_low,dew_point_high,dew_point_avg,dew_point_low,humidity_high,humidity_avg,humidity_low,speed_high,speed_avg,speed_low,pressure_high,pressure_low,precipitation_acc
18/03/2017,59.1,52.7,46.5,51.4,47.0,38.5,88.0,81.0,69.0,10.0,6.0,4.0,30.12,30.0,0.04
19/03/2017,57.3,55.5,53.4,51.2,48.7,46.0,88.0,78.0,68.0,8.0,4.3,1.0,30.08,30.01,0.0
20/03/2017,55.4,53.9,51.5,47.5,45.2,42.8,80.0,73.0,64.0,8.0,4.6,1.0,30.01,29.88,0.0
21/03/2017,53.5,51.0,46.6,48.2,39.9,31.6,87.0,67.0,46.0,9.0,4.0,0.0,30.0,29.88,0.04
22/03/2017,55.8,49.0,41.6,43.9,38.7,34.7,88.0,69.0,46.0,10.0,5.6,1.0,29.99,29.81,0.01
23/03/2017,58.7,51.1,45.5,48.7,43.6,38.7,92.0,76.0,64.0,11.0,3.7,0.0,30.1,29.79,0.45
24/03/2017,56.8,52.2,48.6,49.9,46.8,45.1,90.0,82.0,72.0,9.0,4.1,0.0,30.33,30.1,0.21
25/03/2017,66.9,55.6,46.0,45.7,38.9,32.6,80.0,57.0,29.0,14.0,7.0,2.0,30.33,30.08,0.0
26/03/2017,65.0,56.7,48.1,46.8,40.6,34.8,62.0,55.0,48.0,7.0,3.1,1.0,30.19,30.11,0.0
27/03/2017,67.4,59.5,50.2,46.1,43.0,39.1,70.0,56.0,36.0,6.0,2.1,0.0,30.19,30.11,0.0
28/03/2017,66.2,59.8,53.0,49.2,46.1,43.5,71.0,61.0,47.0,6.0,2.5,0.0,30.34,30.16,0.0
29/03/2017,69.7,60.2,51.3,48.3,45.9,43.1,74.0,60.0,46.0,6.0,2.6,0.0,30.41,30.31,0.0
30/03/2017,75.1,65.2,55.4,48.2,45.8,41.7,69.0,51.0,31.0,7.0,3.1,0.0,30.34,30.07,0.0
31/03/2017,66.7,61.6,55.7,51.2,46.6,43.0,82.0,59.0,45.0,8.0,4.5,1.0,30.07,29.96,0.11
1/04/2017,63.4,56.6,51.2,49.5,45.0,40.4,82.0,67.0,45.0,7.0,3.4,1.0,30.01,29.92,0.0
2/04/2017,64.6,57.9,50.4,47.1,44.6,42.7,77.0,62.0,47.0,8.0,3.8,0.0,30.33,30.01,0.0
3/04/2017,67.8,59.2,51.1,47.4,43.6,39.0,79.0,59.0,36.0,7.0,2.9,0.0,30.36,30.28,0.0
4/04/2017,62.6,58.0,53.3,47.4,45.3,42.5,79.0,63.0,50.0,10.0,4.1,0.0,30.35,30.26,0.0
5/04/2017,60.2,53.6,48.4,47.6,44.0,38.4,82.0,71.0,50.0,14.0,7.9,5.0,30.44,30.34,0.0
6/04/2017,58.1,52.0,45.8,40.4,38.5,35.4,78.0,61.0,47.0,10.0,6.5,2.0,30.48,30.4,0.0
7/04/2017,66.2,56.1,47.1,47.7,41.6,38.1,72.0,59.0,46.0,6.0,2.9,0.0,30.43,30.29,0.0
8/04/2017,70.6,60.5,50.7,47.3,45.1,42.5,79.0,59.0,37.0,6.0,2.8,1.0,30.31,30.2,0.0
9/04/2017,79.1,66.7,55.4,46.7,42.8,35.4,63.0,44.0,21.0,4.0,1.0,0.0,30.25,30.16,0.0
10/04/2017,68.0,58.2,51.6,48.5,44.9,36.6,82.0,62.0,44.0,11.0,6.5,0.0,30.36,30.17,0.0
11/04/2017,62.7,54.4,47.5,41.6,37.3,32.9,71.0,54.0,37.0,8.0,4.3,1.0,30.42,30.32,0.0
12/04/2017,66.2,56.5,48.1,47.2,41.1,37.3,70.0,57.0,42.0,11.0,4.7,1.0,30.35,30.09,0.0
13/04/2017,60.2,54.2,48.4,46.6,44.4,42.0,85.0,70.0,54.0,8.0,4.2,1.0,30.16,30.08,0.0
14/04/2017,61.8,56.5,51.5,45.5,41.7,38.9,69.0,58.0,46.0,8.0,4.1,1.0,30.13,30.07,0.0
15/04/2017,60.3,54.3,50.2,51.8,45.7,41.8,85.0,73.0,60.0,9.0,4.6,2.0,30.22,30.11,0.04
16/04/2017,58.3,52.4,46.5,42.9,40.2,37.9,81.0,64.0,48.0,9.0,5.3,3.0,30.3,30.22,0.0
17/04/2017,56.9,52.1,49.3,47.3,42.3,36.0,81.0,70.0,54.0,12.0,5.9,1.0,30.29,30.15,0.02
18/04/2017,53.5,47.9,43.5,39.1,33.9,29.8,79.0,59.0,41.0,11.0,5.9,2.0,30.48,30.29,0.02
19/04/2017,52.3,46.8,40.5,36.4,30.0,22.1,80.0,55.0,31.0,11.0,7.2,4.0,30.62,30.48,0.0
20/04/2017,56.5,47.8,38.5,28.8,25.7,23.1,61.0,43.0,30.0,8.0,4.1,2.0,30.68,30.57,0.0
21/04/2017,65.9,55.1,45.6,43.6,33.3,26.4,58.0,45.0,28.0,7.0,2.7,0.0,30.58,30.42,0.0
22/04/2017,60.6,55.3,52.5,46.9,44.5,41.5,76.0,67.0,53.0,9.0,4.3,1.0,30.43,30.32,0.0
23/04/2017,58.4,51.9,45.1,41.7,35.9,31.9,71.0,55.0,43.0,8.0,4.7,1.0,30.4,30.26,0.0
24/04/2017,63.4,54.7,46.4,41.9,35.8,33.0,60.0,50.0,34.0,8.0,3.7,0.0,30.26,29.92,0.0
25/04/2017,55.1,49.1,43.3,43.7,32.9,23.9,79.0,55.0,36.0,11.0,6.1,3.0,29.96,29.88,0.02
26/04/2017,49.7,45.4,41.2,39.0,32.7,26.9,78.0,62.0,49.0,12.0,5.5,1.0,30.09,29.93,0.09
27/04/2017,53.1,46.0,39.9,36.1,33.0,27.2,80.0,62.0,39.0,11.0,5.6,1.0,30.15,30.09,0.02
28/04/2017,57.8,49.7,43.6,44.3,39.4,31.2,85.0,68.0,50.0,11.0,2.7,0.0,30.12,30.06,0.09
29/04/2017,63.5,55.9,47.7,44.6,41.5,37.4,84.0,61.0,39.0,6.0,2.5,0.0,30.12,29.89,0.0
30/04/2017,65.4,56.1,49.5,50.1,40.4,35.4,90.0,58.0,34.0,9.0,5.2,2.0,29.89,29.53,0.4
1/05/2017,61.7,53.7,47.2,45.0,40.1,33.2,84.0,62.0,36.0,10.0,6.2,3.0,30.0,29.68,0.0
2/05/2017,62.4,55.7,49.2,45.2,42.3,36.7,81.0,62.0,40.0,11.0,4.2,1.0,30.14,29.99,0.0
3/05/2017,55.5,51.5,50.0,47.8,46.4,43.7,87.0,83.0,66.0,8.0,4.2,1.0,30.14,30.09,0.24
4/05/2017,62.6,54.0,48.9,50.5,47.5,45.2,89.0,79.0,58.0,8.0,3.6,0.0,30.13,30.06,0.17
5/05/2017,65.8,56.9,48.6,50.3,48.0,45.0,88.0,73.0,54.0,8.0,4.5,1.0,30.14,29.89,0.0
6/05/2017,59.2,55.4,53.5,51.9,48.8,45.8,91.0,79.0,68.0,6.0,3.3,0.0,29.93,29.76,0.08
7/05/2017,57.5,53.8,51.2,51.7,48.5,45.7,92.0,83.0,70.0,11.0,6.4,3.0,30.24,29.93,0.27
8/05/2017,54.1,51.5,49.7,47.9,45.0,39.5,87.0,79.0,62.0,10.0,6.2,2.0,30.29,30.22,0.01
9/05/2017,62.1,53.8,43.7,47.3,40.4,37.3,86.0,63.0,43.0,11.0,6.0,3.0,30.27,29.97,0.0
10/05/2017,71.6,60.4,46.8,47.8,41.4,37.4,71.0,51.0,35.0,6.0,3.3,0.0,29.96,29.58,0.0
11/05/2017,69.7,62.9,59.1,55.8,52.2,46.6,88.0,69.0,50.0,8.0,4.0,0.0,29.58,29.44,0.02
12/05/2017,71.6,61.8,55.0,57.9,54.2,50.9,89.0,77.0,54.0,8.0,4.3,2.0,29.75,29.48,0.12
13/05/2017,68.8,62.3,55.7,54.7,51.7,48.0,88.0,70.0,49.0,8.0,4.1,1.0,30.05,29.76,0.0
14/05/2017,68.7,62.3,56.7,54.6,49.9,47.0,76.0,64.0,50.0,8.0,3.9,1.0,30.36,30.05,0.08
15/05/2017,76.7,66.5,56.3,53.6,51.5,49.4,80.0,60.0,42.0,6.0,2.9,0.0,30.44,30.36,0.0
16/05/2017,82.8,74.0,64.4,57.1,53.6,50.5,69.0,51.0,34.0,7.0,2.9,0.0,30.39,30.27,0.0
17/05/2017,84.1,74.8,65.1,63.5,57.5,51.7,88.0,57.0,36.0,9.0,3.2,0.0,30.27,29.9,0.26
18/05/2017,71.4,62.6,52.4,61.4,56.7,48.9,91.0,82.0,61.0,10.0,4.3,0.0,29.96,29.78,0.73
19/05/2017,63.0,55.2,50.4,48.9,45.8,40.1,88.0,72.0,43.0,11.0,4.6,2.0,30.07,29.94,0.04
20/05/2017,66.3,57.2,49.4,48.2,45.7,43.0,82.0,67.0,45.0,8.0,3.8,1.0,30.32,30.07,0.0
21/05/2017,72.2,64.1,55.4,51.2,47.9,45.9,78.0,57.0,40.0,6.0,2.6,0.0,30.35,30.16,0.0
22/05/2017,80.2,70.4,59.6,57.4,50.5,46.2,63.0,50.0,34.0,6.0,2.4,0.0,30.16,30.0,0.0
23/05/2017,75.6,68.4,58.9,58.3,55.4,52.6,83.0,64.0,47.0,10.0,5.4,0.0,30.31,30.05,0.0
24/05/2017,75.5,68.1,60.6,58.2,57.0,55.4,86.0,69.0,53.0,8.0,4.5,1.0,30.35,30.27,0.0
25/05/2017,80.4,71.6,62.3,60.0,54.5,48.7,77.0,57.0,38.0,9.0,4.9,1.0,30.28,30.12,0.0
26/05/2017,84.0,75.3,65.3,58.3,54.7,52.4,64.0,50.0,35.0,8.0,4.2,1.0,30.13,29.97,0.0
27/05/2017,88.0,78.3,68.7,66.8,60.3,56.4,73.0,55.0,39.0,7.0,3.1,0.0,30.08,29.97,0.0
28/05/2017,90.5,77.5,65.1,69.1,63.2,57.3,79.0,63.0,45.0,8.0,3.7,1.0,30.1,29.96,0.02
29/05/2017,84.5,78.7,72.2,65.8,62.3,57.4,69.0,58.0,48.0,9.0,3.6,0.0,30.01,29.92,0.0
30/05/2017,72.7,68.9,64.0,61.4,56.8,52.6,81.0,66.0,54.0,9.0,5.2,1.0,30.21,29.99,0.0
31/05/2017,75.7,68.0,61.4,55.5,52.9,50.4,72.0,59.0,48.0,8.0,4.1,1.0,30.27,30.18,0.0
1/06/2017,80.4,70.7,62.6,58.3,56.4,53.6,79.0,62.0,43.0,7.0,3.8,1.0,30.22,30.09,0.0
2/06/2017,82.3,73.7,68.3,66.1,60.6,57.2,82.0,64.0,49.0,8.0,2.5,0.0,30.11,29.99,0.13
3/06/2017,68.9,64.2,58.2,62.0,57.2,46.8,89.0,78.0,64.0,9.0,5.0,1.0,30.09,29.99,0.09
4/06/2017,68.6,61.4,53.6,51.0,46.6,41.5,83.0,60.0,39.0,7.0,4.1,1.0,30.16,30.09,0.0
5/06/2017,74.6,67.2,60.3,51.0,48.3,45.5,62.0,51.0,41.0,9.0,4.4,0.0,30.09,29.7,0.0
6/06/2017,66.6,59.3,55.1,54.7,49.0,43.5,89.0,70.0,52.0,13.0,7.2,4.0,29.95,29.52,0.59
7/06/2017,68.2,60.4,52.8,49.0,46.2,44.3,78.0,61.0,43.0,8.0,5.1,2.0,30.14,29.95,0.0
8/06/2017,81.6,69.7,58.3,59.1,53.4,48.8,74.0,58.0,42.0,9.0,4.4,0.0,30.13,29.88,0.0
9/06/2017,73.6,67.3,61.5,59.2,53.4,46.1,89.0,63.0,40.0,10.0,4.4,1.0,30.11,29.86,0.46
10/06/2017,81.7,73.1,64.3,56.2,52.8,47.5,67.0,50.0,31.0,7.0,2.9,0.0,30.16,30.11,0.0
11/06/2017,86.4,76.7,66.3,63.6,56.2,49.9,75.0,51.0,30.0,13.0,3.1,0.0,30.12,30.0,0.0
12/06/2017,71.0,65.0,58.2,54.7,50.4,47.3,77.0,60.0,47.0,10.0,5.7,3.0,30.2,30.1,0.0
13/06/2017,75.8,67.0,59.0,56.5,50.9,47.6,68.0,57.0,44.0,6.0,3.8,1.0,30.19,30.08,0.0
14/06/2017,86.3,75.1,64.1,61.0,56.2,53.3,68.0,53.0,37.0,5.0,2.9,1.0,30.12,29.96,0.0
15/06/2017,83.3,77.1,69.2,64.4,60.2,54.2,72.0,57.0,38.0,11.0,4.6,0.0,30.17,29.97,0.0
16/06/2017,73.7,66.1,58.6,58.1,52.0,50.2,78.0,62.0,47.0,9.0,6.5,4.0,30.38,30.17,0.0
17/06/2017,81.0,72.0,62.0,60.9,56.6,52.1,73.0,59.0,48.0,7.0,3.5,1.0,30.41,30.29,0.0
18/06/2017,85.8,77.6,68.4,61.7,60.0,57.4,69.0,56.0,42.0,7.0,4.0,1.0,30.31,30.14,0.0
19/06/2017,93.2,82.7,71.9,61.5,57.1,53.5,62.0,44.0,27.0,4.0,2.2,0.0,30.16,30.01,0.0
20/06/2017,94.1,86.1,75.4,61.1,59.7,57.6,60.0,42.0,32.0,8.0,2.7,0.0,30.05,29.99,0.0
21/06/2017,98.2,88.8,78.1,66.1,62.2,59.8,57.0,42.0,31.0,6.0,2.2,0.0,30.03,29.91,0.0
22/06/2017,95.3,85.3,71.3,69.7,65.0,59.8,67.0,52.0,33.0,12.0,3.7,0.0,30.05,29.91,0.0
23/06/2017,74.9,68.5,63.2,59.6,55.5,53.4,76.0,64.0,51.0,9.0,5.9,3.0,30.2,30.05,0.0
24/06/2017,78.8,71.0,64.4,55.1,53.7,51.4,69.0,55.0,42.0,8.0,4.0,1.0,30.19,30.02,0.0
25/06/2017,80.6,73.2,66.8,60.6,57.4,54.7,71.0,59.0,45.0,10.0,4.4,2.0,30.06,29.99,0.0
26/06/2017,83.3,73.9,63.5,61.1,59.2,56.8,81.0,62.0,45.0,7.0,3.8,1.0,30.02,29.84,0.0
27/06/2017,77.3,72.9,69.6,66.5,63.2,59.4,86.0,72.0,55.0,6.0,2.4,0.0,29.86,29.59,0.2
28/06/2017,74.8,67.9,63.7,64.4,59.3,55.9,87.0,75.0,55.0,10.0,4.6,1.0,29.6,29.47,0.13
29/06/2017,71.2,64.3,60.6,58.1,54.2,50.5,80.0,70.0,51.0,9.0,4.6,1.0,29.63,29.49,0.06
30/06/2017,67.7,62.3,58.9,59.5,56.3,53.7,88.0,81.0,70.0,7.0,4.6,0.0,29.85,29.63,0.33
1/07/2017,70.4,63.2,59.3,59.0,56.5,54.2,91.0,80.0,58.0,9.0,5.3,2.0,30.18,29.89,0.22
2/07/2017,74.3,64.1,57.5,62.1,56.1,52.3,91.0,76.0,55.0,8.0,3.8,1.0,30.28,30.18,0.05
3/07/2017,76.2,68.2,61.7,58.3,55.7,53.7,77.0,65.0,50.0,9.0,3.8,1.0,30.29,30.21,0.0
4/07/2017,83.7,72.9,62.7,58.7,56.6,54.4,77.0,58.0,40.0,8.0,2.3,0.0,30.25,30.08,0.0
5/07/2017,91.9,79.1,66.0,61.5,58.9,56.0,78.0,53.0,31.0,7.0,3.1,0.0,30.11,30.0,0.0
6/07/2017,95.6,82.0,71.7,68.8,62.4,57.4,79.0,53.0,29.0,7.0,2.9,0.0,30.05,29.93,0.17
7/07/2017,91.9,81.7,72.2,66.1,61.0,55.6,75.0,52.0,30.0,8.0,3.3,0.0,30.1,30.01,0.0
8/07/2017,86.9,77.3,67.4,60.9,58.0,53.0,68.0,52.0,41.0,8.0,5.0,1.0,30.14,30.0,0.0
9/07/2017,83.7,75.1,66.0,65.8,62.3,59.8,91.0,65.0,49.0,7.0,3.6,0.0,30.04,29.83,1.79
10/07/2017,73.1,68.6,62.4,65.7,62.2,59.4,91.0,81.0,66.0,7.0,2.8,0.0,29.96,29.83,1.17
11/07/2017,76.8,69.4,63.8,60.1,55.4,49.0,77.0,63.0,39.0,8.0,3.2,0.0,30.0,29.92,0.0
12/07/2017,73.5,68.8,63.7,63.0,59.1,54.0,87.0,72.0,56.0,11.0,5.4,2.0,30.21,29.86,0.06
13/07/2017,77.5,68.7,60.7,58.5,54.9,50.3,71.0,62.0,51.0,7.0,3.2,0.0,30.22,30.1,0.01
14/07/2017,74.6,67.5,60.0,58.8,51.7,47.8,72.0,57.0,47.0,12.0,5.8,0.0,30.24,30.12,0.0
15/07/2017,79.5,68.9,59.2,55.0,52.3,48.6,80.0,58.0,39.0,8.0,3.7,1.0,30.31,30.24,0.0
16/07/2017,84.0,74.4,66.5,64.8,59.5,50.0,72.0,60.0,45.0,9.0,4.0,1.0,30.31,30.21,0.0
17/07/2017,85.6,75.1,64.9,64.5,61.2,58.6,83.0,64.0,43.0,8.0,4.3,1.0,30.25,30.1,0.0
18/07/2017,93.0,81.4,68.8,64.6,62.7,60.6,76.0,56.0,37.0,7.0,3.6,1.0,30.12,29.81,0.0
19/07/2017,85.3,79.8,74.5,66.8,63.6,61.8,69.0,58.0,48.0,10.0,4.4,1.0,29.86,29.8,0.02
20/07/2017,74.4,69.8,66.7,62.9,57.2,48.5,81.0,65.0,51.0,9.0,5.5,2.0,30.01,29.86,0.0
21/07/2017,77.7,70.2,62.9,54.9,50.9,46.2,70.0,52.0,36.0,8.0,4.0,0.0,30.0,29.85,0.0
22/07/2017,73.1,66.9,62.2,60.3,55.7,50.8,88.0,68.0,46.0,8.0,4.9,0.0,29.98,29.86,0.11
23/07/2017,71.8,64.5,58.6,56.9,52.4,49.5,84.0,66.0,46.0,8.0,4.6,1.0,30.06,29.97,0.09
24/07/2017,69.1,62.5,58.3,59.7,56.6,54.6,89.0,81.0,66.0,12.0,5.7,2.0,30.06,29.93,0.16
25/07/2017,72.3,65.5,61.3,57.9,55.8,51.7,85.0,72.0,52.0,11.0,6.1,3.0,30.06,29.98,0.0
26/07/2017,74.1,67.0,60.7,64.5,57.8,52.6,86.0,73.0,57.0,7.0,3.5,0.0,30.01,29.89,0.01
27/07/2017,72.3,68.0,63.6,62.4,57.7,49.2,90.0,71.0,45.0,9.0,3.6,0.0,29.92,29.84,0.03
28/07/2017,75.3,68.7,62.6,57.2,54.0,50.6,72.0,60.0,47.0,9.0,3.9,0.0,30.04,29.91,0.0
29/07/2017,82.6,74.0,66.1,63.5,59.7,55.7,75.0,62.0,50.0,9.0,4.8,1.0,30.01,29.85,0.0
30/07/2017,77.7,73.3,69.0,63.1,56.3,49.9,77.0,57.0,38.0,9.0,5.5,2.0,29.94,29.81,0.0
31/07/2017,75.9,69.1,63.0,59.1,54.1,51.4,72.0,59.0,47.0,7.0,2.7,0.0,30.02,29.94,0.02
1/08/2017,80.5,71.7,64.0,60.8,56.0,51.6,80.0,59.0,40.0,7.0,3.0,0.0,30.09,29.97,0.0
2/08/2017,85.5,74.6,66.0,58.4,54.8,49.8,67.0,51.0,39.0,8.0,3.2,0.0,30.11,29.96,0.0
3/08/2017,80.6,74.2,67.0,63.9,56.7,52.3,82.0,56.0,39.0,9.0,5.2,1.0,30.0,29.93,0.02
4/08/2017,78.9,71.6,65.4,62.3,56.5,53.1,75.0,60.0,45.0,7.0,4.2,2.0,30.04,29.99,0.0
5/08/2017,74.4,67.8,61.0,63.3,55.8,47.3,90.0,67.0,47.0,10.0,5.5,0.0,30.23,29.97,0.08
6/08/2017,75.6,66.6,58.5,53.9,49.5,45.2,81.0,57.0,36.0,9.0,3.7,1.0,30.32,30.23,0.0
7/08/2017,81.2,70.1,59.7,52.1,48.2,43.8,67.0,48.0,28.0,8.0,3.3,1.0,30.24,29.93,0.0
8/08/2017,72.4,64.4,60.9,58.6,54.3,49.6,85.0,71.0,45.0,9.0,3.9,0.0,30.0,29.83,0.22
9/08/2017,65.7,61.2,58.5,56.7,53.5,51.1,85.0,76.0,61.0,7.0,2.7,0.0,30.11,30.0,0.4
10/08/2017,68.5,60.6,56.5,55.3,53.2,48.0,88.0,77.0,48.0,7.0,2.4,0.0,30.19,30.11,0.24
11/08/2017,70.8,63.6,57.8,55.7,54.5,53.0,87.0,73.0,54.0,9.0,4.2,1.0,30.19,30.15,0.0
12/08/2017,69.5,63.9,59.5,61.8,57.0,52.2,90.0,79.0,70.0,7.0,3.4,1.0,30.18,30.13,0.1
13/08/2017,74.8,65.7,57.9,59.5,53.1,49.5,85.0,66.0,44.0,6.0,2.1,0.0,30.22,30.17,0.0
14/08/2017,83.1,71.3,60.2,59.0,55.3,52.2,77.0,59.0,41.0,5.0,1.5,0.0,30.18,29.99,0.0
15/08/2017,80.8,73.2,68.4,65.6,61.6,57.5,84.0,68.0,53.0,8.0,3.0,0.0,30.17,29.91,0.02
16/08/2017,78.9,70.9,62.8,64.1,58.6,53.6,80.0,66.0,48.0,7.0,2.9,0.0,30.22,30.13,0.0
17/08/2017,76.8,69.4,64.7,67.5,61.9,55.3,89.0,77.0,62.0,7.0,3.9,0.0,30.12,30.04,0.09
18/08/2017,72.7,68.1,64.4,65.9,61.2,51.9,91.0,80.0,53.0,8.0,3.8,0.0,30.11,30.0,0.22
19/08/2017,70.2,63.7,56.4,53.6,51.5,49.4,80.0,65.0,51.0,7.0,4.1,1.0,30.28,30.11,0.0
20/08/2017,73.7,64.9,56.9,53.4,49.6,46.4,80.0,60.0,39.0,5.0,2.5,0.0,30.36,30.28,0.0
21/08/2017,76.1,70.1,65.5,64.2,57.7,49.3,79.0,65.0,50.0,5.0,2.1,0.0,30.3,30.18,0.0
22/08/2017,84.7,74.4,64.3,64.5,62.5,59.1,90.0,68.0,49.0,5.0,2.4,0.0,30.2,30.01,0.0
23/08/2017,81.3,73.2,67.9,68.1,62.5,57.8,76.0,69.0,60.0,11.0,4.1,0.0,30.1,29.96,0.0
24/08/2017,77.4,69.9,64.4,59.1,57.4,55.8,75.0,65.0,52.0,6.0,2.3,0.0,30.15,30.08,0.0
25/08/2017,73.7,68.4,64.0,66.9,61.8,56.9,88.0,80.0,60.0,8.0,2.7,0.0,30.1,30.01,0.65
26/08/2017,83.5,74.8,68.2,68.4,65.0,61.1,89.0,74.0,48.0,7.0,1.2,0.0,30.06,30.0,0.0
27/08/2017,84.6,74.8,65.4,66.5,62.8,59.8,88.0,67.0,48.0,8.0,2.3,0.0,30.12,30.04,0.23
28/08/2017,86.9,78.3,69.4,66.0,64.2,62.7,80.0,63.0,47.0,5.0,2.0,0.0,30.12,30.03,0.0
29/08/2017,91.9,82.0,71.6,66.0,63.8,61.7,74.0,56.0,39.0,5.0,1.8,0.0,30.04,29.83,0.0
30/08/2017,83.5,70.6,56.1,67.3,62.2,52.9,89.0,76.0,48.0,12.0,4.9,1.0,30.0,29.8,0.06
31/08/2017,70.7,62.2,55.3,53.8,51.6,49.3,89.0,70.0,49.0,10.0,4.3,0.0,30.21,30.0,0.03
1/09/2017,71.7,63.5,56.8,53.4,51.6,49.4,86.0,66.0,46.0,7.0,2.1,0.0,30.22,30.14,0.3
2/09/2017,69.1,62.4,56.6,54.9,51.6,47.7,86.0,70.0,48.0,10.0,4.2,0.0,30.23,30.17,0.01
3/09/2017,71.1,64.3,56.8,54.4,51.5,50.1,80.0,64.0,48.0,6.0,2.7,0.0,30.18,29.94,0.0
4/09/2017,76.2,68.9,62.3,62.6,57.4,52.2,77.0,67.0,59.0,6.0,2.8,0.0,30.1,29.94,0.0
5/09/2017,72.4,69.9,66.3,63.0,61.3,59.2,88.0,74.0,67.0,7.0,3.7,1.0,30.13,30.08,0.0
6/09/2017,69.7,64.5,58.8,60.7,53.8,50.3,85.0,69.0,51.0,9.0,5.8,2.0,30.24,30.12,0.0
7/09/2017,69.5,63.0,57.6,55.0,52.7,50.2,82.0,70.0,51.0,6.0,3.3,1.0,30.22,30.01,0.0
8/09/2017,67.7,63.1,60.2,59.6,56.3,51.8,92.0,79.0,64.0,9.0,5.1,1.0,30.01,29.59,0.53
9/09/2017,65.1,60.1,57.8,57.1,52.5,48.6,90.0,77.0,63.0,9.0,4.5,1.0,29.69,29.53,0.12
10/09/2017,67.4,60.0,54.2,55.4,51.9,49.2,86.0,75.0,61.0,10.0,4.2,1.0,29.8,29.6,0.0
11/09/2017,66.0,60.2,55.8,55.8,51.0,48.2,90.0,72.0,55.0,9.0,5.8,2.0,29.74,29.58,0.06
12/09/2017,66.6,59.9,55.1,53.9,50.9,48.8,83.0,73.0,56.0,8.0,4.2,1.0,29.96,29.74,0.02
13/09/2017,65.7,60.3,54.9,59.7,55.2,50.3,93.0,84.0,67.0,11.0,5.9,1.0,29.89,29.73,1.2
14/09/2017,62.5,57.1,54.0,54.1,49.8,46.1,92.0,77.0,59.0,11.0,5.0,2.0,30.06,29.75,0.17
15/09/2017,63.3,56.8,51.2,49.9,47.2,43.3,86.0,71.0,48.0,11.0,3.3,1.0,30.06,29.94,0.0
16/09/2017,63.5,56.0,51.1,49.5,46.7,43.8,82.0,72.0,51.0,5.0,2.1,0.0,29.96,29.9,0.05
17/09/2017,62.4,55.6,52.2,50.6,48.8,45.5,89.0,79.0,58.0,6.0,2.0,0.0,30.05,29.92,0.08
18/09/2017,63.5,56.0,51.7,52.0,49.6,47.6,88.0,79.0,61.0,6.0,2.2,0.0,30.16,30.04,0.02
19/09/2017,63.6,56.6,51.9,50.4,49.1,45.2,89.0,77.0,53.0,8.0,3.5,0.0,30.28,30.14,0.08
20/09/2017,66.0,58.7,51.4,51.3,48.9,46.2,83.0,71.0,54.0,4.0,1.6,0.0,30.28,30.18,0.0
21/09/2017,70.6,61.5,53.0,51.8,49.3,47.3,82.0,66.0,45.0,6.0,2.2,0.0,30.18,30.08,0.0
22/09/2017,68.6,62.1,57.6,56.0,51.8,44.8,88.0,71.0,46.0,6.0,3.2,0.0,30.28,30.13,0.0
23/09/2017,70.9,62.0,54.5,53.0,50.7,48.8,82.0,68.0,49.0,6.0,1.6,0.0,30.3,30.18,0.0
24/09/2017,74.0,65.3,57.8,54.7,52.0,49.3,80.0,64.0,42.0,5.0,1.6,0.0,30.2,30.14,0.0
25/09/2017,72.0,66.0,61.2,58.7,54.4,51.4,79.0,67.0,59.0,5.0,2.0,0.0,30.15,30.08,0.0
26/09/2017,71.7,65.2,60.6,59.0,57.2,55.7,90.0,76.0,58.0,5.0,1.8,0.0,30.23,30.14,0.24
27/09/2017,69.6,63.1,57.0,59.3,56.9,54.1,91.0,81.0,67.0,5.0,1.6,0.0,30.23,30.16,0.0
28/09/2017,68.8,65.1,61.9,61.0,58.9,57.0,85.0,80.0,73.0,5.0,2.4,0.0,30.25,30.15,0.01
29/09/2017,77.9,68.3,62.7,63.3,60.7,58.5,89.0,77.0,58.0,8.0,2.8,0.0,30.23,30.11,0.35
30/09/2017,66.3,61.8,57.9,61.7,52.3,45.7,89.0,73.0,49.0,9.0,4.3,1.0,30.18,30.1,0.06
1/10/2017,60.8,58.9,56.9,57.7,54.6,51.1,92.0,86.0,73.0,8.0,5.3,3.0,30.16,30.09,0.06
2/10/2017,68.9,64.1,58.8,60.4,58.8,54.9,93.0,83.0,73.0,8.0,3.8,0.0,30.13,30.07,0.03
3/10/2017,64.2,59.1,54.8,55.7,50.0,44.5,92.0,73.0,51.0,8.0,4.3,1.0,30.38,30.09,0.3
4/10/2017,65.5,59.1,54.6,50.1,48.4,47.2,78.0,68.0,56.0,5.0,2.3,0.0,30.39,30.26,0.0
5/10/2017,63.0,57.5,53.9,58.1,51.4,47.0,90.0,80.0,71.0,8.0,3.8,1.0,30.27,30.11,0.04
6/10/2017,61.0,54.8,50.5,48.4,45.2,39.6,83.0,71.0,48.0,12.0,4.4,0.0,30.42,30.24,0.01
7/10/2017,62.2,55.6,50.1,52.3,44.9,42.0,87.0,68.0,48.0,7.0,3.0,0.0,30.42,30.12,0.0
8/10/2017,63.3,59.3,56.3,54.6,53.2,51.0,89.0,80.0,65.0,7.0,3.5,1.0,30.23,30.1,0.0
9/10/2017,65.2,59.8,55.2,55.1,51.3,48.2,84.0,74.0,55.0,6.0,1.8,0.0,30.24,30.16,0.0
10/10/2017,64.2,61.2,58.5,56.1,54.5,52.1,89.0,79.0,67.0,5.0,2.6,0.0,30.18,30.12,0.01
